date,INF204K01HY3,ICICI Prudential Large & Mid Cap Growth Direct Plan,Tata Small Cap Growth Direct Plan,Edelweiss Aggressive Hybrid Growth Direct Plan,HDFC Short Term Debt Growth Direct Plan,UTI Short Duration Growth Direct Plan,DSP Aggressive Hybrid Growth Direct Plan,Parag Parikh Flexi Cap Growth Direct Plan,Nippon India Vision Large & Mid Cap Growth Direct Plan,Bandhan Large & Mid Cap Growth Direct Plan,SBI Midcap Growth Direct Plan,Nippon India Equity Hybrid Growth Direct Plan,Aditya Birla Sun Life Corporate Bond Growth Direct Plan,Franklin India Flexi Cap Growth Direct Plan,Mirae Asset Short Duration Growth Direct Plan,HDFC Large Cap Growth Direct Plan,SBI Large & Midcap Growth Direct Plan,Motilal Oswal Nifty Midcap 150 Index Growth Direct Plan,INF761K01DP9,Franklin India Large Cap Growth Direct Plan,JM Flexicap Growth Direct Plan,ICICI Prudential Nifty Next 50 Index Growth Direct Plan,UTI Large & Mid Cap Growth Direct Plan,Nippon India Corporate Bond Growth Direct Plan,Aditya Birla Sun Life Regular Saving Growth Direct Plan,INF179KA1RZ8,Nippon India Index Nifty 50 Growth Direct Plan,HDFC ELSS Tax Saver Growth Direct Plan,Kotak Midcap Growth Direct Plan,Axis Short Duration Growth Direct Plan,Franklin India Aggressive Hybrid Growth Direct Plan,HDFC Mid Cap Growth Direct Plan,Canara Robeco Large Cap Growth Direct Plan,ICICI Prudential Large Cap Growth Direct Plan,Bandhan Large Cap Growth Direct Plan,PGIM India Corporate Bond Growth Direct Plan,Motilal Oswal Midcap Growth Direct Plan,ICICI Prudential Equity & Debt Growth Direct Plan,Edelweiss Small Cap Growth Direct Plan,HDFC Large & Mid Cap Growth Direct Plan,Edelweiss Mid Cap Growth Direct Plan,Bandhan ELSS Tax Saver Growth Direct Plan,Kotak Aggressive Hybrid Growth Direct Plan,HDFC Corporate Bond Growth Direct Plan,Kotak Corporate Bond Growth Direct Plan,HDFC Flexicap Growth Direct Plan,ICICI Prudential Short Term Growth Direct Plan,Motilal Oswal Flexi Cap Growth Direct Plan,Aditya Birla Sun Life Large Cap Growth Direct Plan,DSP ELSS Tax Saver Growth Direct Plan,Bandhan Focused Growth Direct Plan,Franklin India Small Cap Growth Direct Plan,Invesco India Midcap Growth Direct Plan
2023-09-13,123.15,755.47,31.5339,52.45,28.5044,29.1253,295.69,63.5877,1070.811,101.128,198.3275,89.3107,99.0479,1302.3584,14.3897,941.25,492.1709,27.0284,27.73,850.8744,75.9733,42.1069,131.1348,54.0454,61.657,104.298,35.9998,1031.185,103.849,28.9885,232.3091,142.427,53.47,87.12,63.373,41.4871,71.0306,309.9,34.474,254.037,71.975,135.925,53.945,28.6923,3393.2338,1463.122,56.4867,42.9585,436.86,106.365,70.057,140.4844,126.64
2023-09-14,124.0678,760.39,31.7947,52.62,28.5323,29.163,297.103,63.8545,1076.0928,101.924,199.774,89.6048,99.1784,1308.22,14.4068,942.649,495.1059,27.2799,28.02,853.8542,76.2369,42.3974,132.1982,54.0864,61.7736,105.098,36.0589,1035.913,104.358,29.0218,233.1162,143.546,53.62,87.42,63.494,41.5252,72.0853,310.99,34.772,255.764,72.549,136.821,54.177,28.7188,3396.484,1468.698,56.5659,43.6163,438.38,106.871,70.556,141.7542,127.93
2023-09-15,124.0246,763.94,31.8655,52.73,28.5161,29.1437,297.515,63.7866,1077.371,102.392,200.066,89.8833,99.0791,1312.6958,14.3978,946.055,496.6376,27.3135,28.0,858.8491,76.4675,42.4713,132.7439,54.0566,61.859,105.643,36.2186,1043.236,104.226,29.0021,233.7883,143.665,53.83,87.83,63.742,41.5074,72.3673,311.81,34.837,256.318,72.749,137.017,54.17,28.71,3393.9964,1477.401,56.5193,43.8403,440.68,107.371,70.78,141.6964,128.32
2023-09-18,123.2336,761.86,31.7076,52.67,28.5325,29.156,297.185,63.8768,1075.3108,101.964,199.7884,89.6989,99.1436,1308.1894,14.4056,944.788,494.7481,27.2168,27.87,856.6285,76.1692,42.4466,132.1104,54.0721,61.7898,105.243,36.1122,1042.086,104.008,29.0168,233.4285,143.599,53.68,87.58,63.495,41.5221,71.5418,311.54,34.581,255.739,72.401,136.553,54.033,28.7188,3395.9179,1476.051,56.5492,43.3503,439.19,107.248,70.366,140.7968,127.72
2023-09-20,122.4658,756.69,31.5912,52.42,28.5457,29.1687,296.042,63.3339,1066.2632,101.46,198.9233,89.1303,99.2143,1296.8061,14.4144,937.056,490.98,27.1322,27.75,847.7036,75.6925,42.0722,131.1098,54.117,61.6993,104.69,35.6963,1032.165,103.729,29.0296,232.0538,143.015,53.15,86.82,62.94,41.5499,70.8279,310.13,34.351,254.314,72.065,135.551,53.796,28.7405,3398.3834,1462.877,56.5806,42.9213,434.55,106.468,70.058,139.624,127.22
2023-09-21,121.3072,750.37,31.4651,52.03,28.5571,29.1767,293.596,62.7308,1055.9661,100.614,197.1597,88.6618,99.2501,1284.9121,14.418,928.279,486.2374,26.9001,27.47,839.4916,75.0573,41.7133,129.7325,54.1297,61.5898,103.969,35.4111,1021.376,102.867,29.038,230.526,141.697,52.69,86.11,62.298,41.5597,70.0741,308.39,34.069,252.049,71.361,134.256,53.485,28.747,3399.1583,1447.768,56.5952,42.5198,430.54,105.386,69.397,138.4989,125.8
2023-09-22,121.1794,747.84,31.5139,51.94,28.5512,29.1853,292.909,62.5902,1052.2368,100.296,197.2712,88.4043,99.2327,1283.5003,14.4152,925.899,483.5789,26.8725,27.48,837.889,75.0981,41.6617,129.3368,54.1265,61.5289,103.971,35.2889,1016.499,102.746,29.0351,230.2378,142.009,52.48,85.87,62.287,41.5696,69.983,307.86,33.93,251.483,71.234,133.696,53.399,28.7482,3399.1086,1441.848,56.5992,42.4512,429.12,105.161,69.164,138.3203,125.48
2023-09-25,121.4677,747.35,31.5183,51.96,28.5664,29.2021,293.875,62.7359,1056.2298,100.373,197.7568,88.3486,99.2827,1283.3103,14.4222,925.242,484.731,27.0143,27.58,835.743,75.0908,41.564,129.4132,54.1524,61.5558,104.182,35.2889,1016.916,103.311,29.0478,230.098,142.168,52.49,85.8,62.292,41.5831,69.9759,307.84,34.039,251.846,71.854,133.727,53.381,28.7574,3399.9288,1439.619,56.6159,42.5645,428.78,105.126,69.287,138.8193,125.86
2023-09-26,121.9843,746.62,31.6147,51.93,28.5654,29.208,294.577,62.5158,1056.2683,100.379,198.2319,88.3705,99.277,1286.0556,14.426,923.925,483.6167,26.9976,27.64,835.0879,75.3132,41.6446,129.2458,54.1586,61.5483,104.331,35.2709,1015.247,103.213,29.0519,230.5905,141.918,52.5,85.72,62.216,41.5924,70.214,308.02,34.197,251.427,71.952,133.973,53.311,28.7567,3399.8407,1438.101,56.617,42.5386,428.53,105.046,69.375,139.6445,126.15
2023-09-27,122.5857,748.92,31.8322,52.16,28.5675,29.2078,295.779,62.7658,1062.3578,101.116,199.6412,88.6978,99.2685,1288.9546,14.4245,928.628,485.0769,27.1993,27.91,837.5423,76.0163,41.7031,129.8845,54.1664,61.6196,104.767,35.3636,1016.953,103.858,29.0538,231.1208,143.002,52.64,86.11,62.439,41.6022,70.5513,308.58,34.482,252.478,72.482,134.148,53.446,28.7643,3400.3685,1438.916,56.6309,42.4177,429.88,105.428,69.386,140.446,126.92
2023-09-29,122.6485,751.41,31.9829,52.24,28.5603,29.205,295.54,62.8402,1062.4027,101.217,199.452,88.756,99.2298,1289.8272,14.4203,931.076,484.8777,27.1615,28.12,836.2057,75.9739,41.5208,130.1018,54.1566,61.5761,104.94,35.2235,1018.644,103.939,29.0432,231.5078,143.71,52.58,86.16,62.164,41.5963,70.3705,310.09,34.406,252.833,72.313,134.524,53.438,28.7597,3399.3316,1442.501,56.6219,42.3982,430.23,105.617,68.887,141.0048,126.7
2023-09-30,,,,,28.5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7654,,,,,,,,,
2023-10-03,123.2186,748.3,32.2008,52.18,28.574,29.2065,295.555,62.4944,1062.1302,101.175,200.2466,88.5374,99.2615,1291.7224,14.4264,926.532,483.6595,27.2317,28.29,832.1235,76.1983,41.6585,129.9551,54.1796,61.5771,105.819,35.0264,1013.846,104.114,29.0545,231.4696,144.532,52.47,85.73,62.077,41.6263,70.6986,308.26,34.741,252.939,72.734,134.39,53.313,28.7783,3400.6386,1437.796,56.6374,42.6364,429.12,105.192,69.01,141.9939,127.57
2023-10-04,122.0034,741.58,32.0613,51.79,28.5739,29.2058,293.54,62.1734,1049.4497,100.148,198.255,87.887,99.2657,1278.789,14.4249,917.373,479.7378,26.8817,28.02,827.1702,75.2175,41.082,128.8567,54.1806,61.4571,104.649,34.8604,1005.514,103.035,29.05,229.6074,142.399,52.03,84.96,61.45,41.6343,69.7298,305.89,34.349,250.268,71.569,133.305,53.038,28.7814,3400.3308,1424.936,56.6342,41.9858,425.69,104.161,68.409,140.4693,126.12
2023-10-05,122.6614,742.77,32.2341,52.02,28.5887,29.2355,294.297,62.2562,1052.3401,100.722,198.293,88.3166,99.3481,1286.2589,14.4346,921.568,479.5778,26.8647,28.01,830.8524,75.6968,41.1818,129.453,54.2216,61.5334,105.077,35.0565,1012.181,103.022,29.0725,230.2956,142.353,52.37,85.42,61.725,41.6543,70.465,306.77,34.453,251.377,71.42,133.7,53.202,28.8058,3403.4258,1431.867,56.6863,42.564,427.2,104.487,68.759,141.5298,126.35
2023-10-06,123.3582,746.77,32.3199,52.25,28.5195,29.1714,295.886,62.7456,1056.7334,101.202,198.9419,88.5616,99.019,1293.1111,14.3936,926.323,481.7747,27.0217,28.12,834.1468,76.342,41.4399,130.1547,54.086,61.4639,105.851,35.2489,1014.953,103.546,28.9995,230.8514,143.133,52.68,85.8,62.166,41.5728,70.3421,307.43,34.58,252.634,71.783,134.465,53.291,28.7283,3394.5833,1435.947,56.5606,42.6464,429.27,105.076,69.45,142.6481,126.73
2023-10-09,121.6474,742.25,31.9131,51.9,28.5134,29.1747,293.043,62.5967,1046.8821,100.219,196.6366,88.0873,98.9687,1281.6977,14.3875,920.165,477.2085,26.6594,27.66,827.8203,75.5982,40.9392,128.821,54.0782,61.3273,104.462,34.9954,1008.615,102.602,28.9968,229.4697,141.261,52.34,85.23,61.696,41.5841,69.5404,306.03,34.135,249.924,71.028,133.031,52.924,28.7205,3394.0142,1426.493,56.5396,42.1987,425.86,104.028,69.017,140.7989,125.36
2023-10-10,122.9669,749.5,32.151,52.34,28.527,29.1863,295.137,63.1718,1058.5706,101.31,198.4565,88.8,99.0308,1295.5137,14.396,930.659,481.5377,26.9905,28.01,835.6382,76.4764,41.4903,130.3328,54.0998,61.487,105.399,35.3133,1021.577,103.574,29.0086,230.739,142.969,52.8,86.06,62.299,41.6036,70.824,308.56,34.458,252.474,71.976,134.166,53.248,28.7167,3395.3374,1442.306,56.5706,42.8817,429.98,105.179,69.67,142.6449,126.39
2023-10-11,123.7212,752.51,32.3734,52.55,28.5525,29.2089,296.278,63.5284,1064.6148,101.882,199.2775,89.2262,99.1555,1303.7052,14.4078,934.891,483.744,27.1249,28.13,839.1694,76.9084,41.7023,131.0538,54.1402,61.6265,105.938,35.5309,1025.388,104.25,29.0341,231.5324,143.576,53.09,86.58,62.552,41.6289,71.55,309.95,34.724,253.648,72.585,134.783,53.539,28.7382,3398.53,1446.954,56.6312,43.1461,432.11,105.678,70.12,143.741,127.2
2023-10-12,124.2841,755.01,32.6123,52.56,28.5624,29.227,296.401,63.6946,1067.1945,102.072,199.6052,89.3045,99.1971,1305.6146,14.4142,935.4,483.529,27.1902,28.19,837.959,77.0872,41.7987,131.6266,54.166,61.6229,106.558,35.4995,1024.687,104.483,29.0486,231.9445,143.848,53.06,86.62,62.546,41.645,71.4443,310.68,34.825,253.971,72.646,134.872,53.609,28.7466,3400.7851,1445.562,56.6749,43.1341,432.03,105.795,70.183,144.4447,127.47
2023-10-13,124.1448,754.5,32.6462,52.55,28.5646,29.2351,296.487,63.5264,1064.5366,101.732,199.5435,89.1887,99.2178,1303.4258,14.4172,934.846,482.3766,27.1594,28.17,838.9053,77.0238,41.7507,131.5359,54.1876,61.596,106.238,35.4222,1021.491,104.313,29.0536,232.0232,143.807,53.04,86.48,62.5,41.662,71.3649,310.92,34.798,253.603,72.507,134.69,53.531,28.7566,3402.0929,1441.824,56.6989,43.1661,430.9,105.607,70.307,144.244,127.39
2023-10-16,124.528,755.56,32.6518,52.55,28.5769,29.2467,296.673,63.8978,1066.9238,102.038,199.8802,89.2782,99.2609,1305.935,14.4246,934.679,482.9492,27.2056,28.22,839.7893,77.1848,41.8707,131.6085,54.208,61.6106,106.309,35.3871,1023.677,104.543,29.0671,232.1471,144.101,52.98,86.57,62.525,41.6819,71.5455,311.3,34.826,253.559,72.616,135.011,53.56,28.7705,3403.6933,1445.814,56.7243,43.2478,430.91,105.775,70.27,144.6758,127.48
2023-10-17,125.0843,758.71,32.7732,52.67,28.5866,29.2541,297.46,64.2079,1072.2086,102.464,200.6688,89.6219,99.287,1311.2265,14.429,937.885,484.3737,27.325,28.35,843.2584,77.5814,42.0228,132.0049,54.2193,61.6829,106.605,35.5298,1028.792,105.465,29.0748,232.6417,144.756,53.15,86.85,62.725,41.6845,71.4741,312.27,35.02,254.553,72.819,135.443,53.783,28.7769,3404.3316,1452.248,56.7391,43.3736,432.12,106.171,70.527,145.9158,128.05
2023-10-18,124.6406,753.82,32.6612,52.43,28.5841,29.2536,295.344,63.8014,1063.9358,101.832,200.3024,89.2424,99.267,1302.3783,14.43,931.053,483.1131,27.13,28.19,839.232,77.2828,41.5928,131.1277,54.2152,61.6018,106.633,35.278,1026.231,105.196,29.0737,231.7086,143.93,52.73,86.34,62.178,41.6883,71.0094,311.35,34.936,253.149,72.25,134.928,53.552,28.7821,3403.9653,1447.298,56.7249,42.9629,429.47,105.576,69.708,145.7089,127.38
2023-10-19,124.5613,751.85,32.641,52.35,28.5843,29.2497,295.146,63.6554,1062.4251,101.705,200.4273,88.9305,99.2408,1300.2904,14.4276,928.06,482.8092,27.0962,28.09,835.9068,77.3207,41.4583,130.8588,54.195,61.583,106.721,35.1984,1024.429,105.04,29.0658,231.2024,143.85,52.63,86.23,62.189,41.6887,70.7427,310.02,34.857,252.749,72.223,134.594,53.415,28.782,3402.9422,1443.369,56.7152,42.834,427.79,105.319,69.528,145.2813,127.04
2023-10-20,123.9458,747.55,32.3074,52.1,28.5889,29.2578,293.741,63.2921,1053.1233,101.086,199.2863,88.5802,99.2477,1293.9501,14.4269,924.288,478.6985,26.8388,27.96,833.4601,76.8549,41.0653,129.645,54.2017,61.5072,106.152,35.0562,1019.448,104.358,29.0732,230.4974,142.417,52.36,85.78,61.82,41.6922,70.6169,309.49,34.855,250.429,71.751,133.954,53.219,28.7803,3403.6292,1437.063,56.7371,42.7592,425.49,104.488,69.073,144.9492,126.12
2023-10-23,119.7977,738.57,31.2921,51.49,28.5979,29.2674,290.173,62.8266,1035.3735,98.998,194.0838,87.6071,99.27,1272.0345,14.4333,911.546,469.973,26.1111,27.17,822.0189,74.8827,40.2695,127.3345,54.22,61.2974,102.585,34.5881,1006.564,102.091,29.0794,227.5177,139.339,51.69,84.68,60.74,41.7075,68.9968,306.23,33.731,245.515,70.37,131.249,52.563,28.7911,3404.5694,1417.586,56.7505,41.8556,420.34,102.764,67.57,139.7057,123.7
2023-10-25,118.7852,733.34,31.1056,51.21,28.6237,29.2919,288.34,62.2623,1029.4628,98.338,192.9815,87.2008,99.381,1262.1582,14.4443,903.493,467.738,25.9554,27.04,817.2628,74.368,40.0238,126.7307,54.2649,61.2423,101.54,34.3277,996.806,102.01,29.1048,226.28,138.532,51.29,84.03,60.184,41.7371,68.8229,304.4,33.492,243.909,69.93,130.091,52.363,28.8124,3407.7941,1402.993,56.8144,41.7874,417.33,102.117,66.997,138.5301,123.02
2023-10-26,118.4148,725.96,31.0281,50.85,28.6245,29.2879,286.261,61.5627,1018.8348,97.613,191.3712,86.5944,99.3612,1249.7411,14.4428,893.691,463.2595,25.6598,26.9,806.5413,73.6292,39.6329,125.2746,54.2624,61.0785,101.207,33.8528,987.984,100.852,29.1081,224.605,137.063,50.68,83.19,59.634,41.73,68.4337,302.31,33.33,241.499,69.467,129.099,51.973,28.8156,3407.9127,1389.271,56.8063,41.5182,412.51,100.937,66.525,137.6668,121.88
2023-10-27,120.5619,733.99,31.4762,51.35,28.6332,29.3035,288.715,62.3608,1030.0791,98.762,193.5386,87.2928,99.3973,1264.5937,14.4466,905.354,469.0666,26.0359,27.32,816.0984,74.6238,40.412,126.7602,54.2764,61.2565,103.016,34.1921,998.872,101.9,29.1174,226.4084,139.51,51.24,84.08,60.51,41.7345,69.5797,305.15,33.946,244.635,70.746,130.475,52.261,28.8215,3409.1376,1405.447,56.8374,42.2997,417.25,102.132,67.42,139.5546,123.79
2023-10-30,120.9038,734.51,31.5599,51.44,28.6427,29.3075,288.229,62.7132,1031.9807,98.973,193.1714,87.5637,99.4287,1268.091,14.4528,908.471,469.682,26.0711,27.37,818.6395,74.775,40.4748,127.0254,54.2936,61.2815,102.773,34.3595,1001.721,101.998,29.1268,226.8219,139.654,51.46,84.52,60.734,41.7551,69.706,306.04,33.863,245.156,70.617,130.84,52.32,28.8358,3410.5259,1410.329,56.8478,42.3899,418.89,102.199,67.737,139.8046,123.99
2023-10-31,120.985,732.05,31.551,51.33,28.6535,29.3245,288.163,62.8072,1030.6105,98.762,193.6796,87.2404,99.4718,1265.5557,14.4562,905.527,468.5998,26.1307,27.43,816.6296,74.8577,40.5781,126.7135,54.3106,61.2231,102.681,34.2494,999.727,101.902,29.1381,226.3893,140.044,51.3,84.33,60.441,41.7675,69.755,305.09,33.805,244.975,70.77,130.465,52.325,28.8431,3411.5721,1409.173,56.8841,42.4658,417.61,102.184,67.376,139.8713,123.66
2023-11-01,120.881,730.31,31.4196,51.32,28.6555,29.3253,286.604,62.7192,1026.2676,98.395,193.1496,86.9621,99.4776,1261.9427,14.4582,901.889,467.4019,26.0927,27.44,812.3677,74.5431,40.3606,126.4667,54.3185,61.2077,102.318,34.0891,995.422,101.847,29.1411,225.8926,140.259,51.1,84.03,60.241,41.7696,69.5528,304.4,33.93,244.451,70.828,129.91,52.235,28.8476,3411.4466,1403.269,56.8818,42.259,416.19,101.664,67.245,140.3755,123.61
2023-11-02,121.9018,736.47,31.6807,51.71,28.6754,29.3436,288.484,63.0959,1035.6368,99.513,194.4156,87.5643,99.5826,1273.1521,14.4666,911.749,470.996,26.4056,27.75,819.6855,75.3834,40.975,127.5458,54.3633,61.382,103.027,34.3565,1003.049,102.406,29.1645,227.4453,141.521,51.56,84.72,60.771,41.7866,70.2537,306.44,34.229,246.764,71.567,130.927,52.445,28.8589,3413.8766,1414.647,56.9331,42.7303,419.9,102.662,67.937,141.0434,124.96
2023-11-03,122.9365,741.67,31.7975,51.89,28.686,29.3575,289.403,63.5111,1041.1855,100.378,195.4838,88.0157,99.6132,1282.8129,14.4724,917.02,474.4401,26.5856,27.9,826.523,75.9834,41.3738,128.5778,54.3807,61.4646,103.834,34.5361,1011.68,103.284,29.1781,228.6163,142.333,51.81,85.24,61.098,41.8011,70.9914,308.15,34.688,248.77,72.093,131.544,52.693,28.8669,3415.6216,1426.008,56.9624,43.206,422.75,103.275,68.218,142.5083,125.95
2023-11-06,123.9694,748.61,31.9505,52.28,28.7087,29.3822,291.308,64.0403,1048.5039,101.346,197.3673,88.5432,99.6914,1296.6166,14.4823,924.62,478.9484,26.8268,28.05,833.3627,76.6352,41.7144,129.7137,54.4234,61.6049,104.655,34.8602,1019.082,104.257,29.2002,230.4491,143.327,52.28,85.98,61.687,41.8285,72.005,310.1,35.011,250.963,72.759,132.741,53.066,28.8818,3418.022,1434.429,57.009,43.8222,425.95,104.13,68.884,144.5589,127.21
2023-11-07,123.9736,750.75,32.0644,52.42,28.7238,29.4005,291.156,64.2861,1051.021,101.611,197.849,88.6023,99.7509,1304.0331,14.4912,926.057,480.7059,26.8997,28.19,834.6564,76.5633,42.0559,130.0953,54.4457,61.6376,104.723,34.8509,1024.021,104.627,29.2179,231.1791,143.863,52.33,86.1,61.859,41.8497,71.8778,310.73,35.004,251.993,73.267,132.988,53.179,28.8906,3419.8622,1439.698,57.0363,43.8043,426.37,104.457,69.135,144.8467,127.88
2023-11-08,124.5354,754.27,32.1689,52.65,28.7374,29.4103,292.563,64.4866,1055.9648,102.192,198.3716,88.8113,99.8048,1306.8936,14.497,927.426,481.6985,27.159,28.36,835.3146,77.1139,42.3332,130.5935,54.4709,61.7093,105.385,34.9167,1026.995,105.591,29.2339,231.545,145.405,52.44,86.28,62.006,41.8636,72.6919,311.08,35.292,253.017,73.857,133.311,53.402,28.9002,3421.991,1441.622,57.0608,44.1579,426.79,104.792,69.319,146.0523,129.0
2023-11-09,124.3403,753.16,32.264,52.67,28.7445,29.4175,292.78,64.4416,1054.8231,102.283,197.9636,88.7563,99.8337,1303.4255,14.5005,927.772,480.1849,27.1662,28.5,833.6504,77.1402,42.1229,130.565,54.501,61.7153,104.871,34.8301,1029.157,105.364,29.243,231.4201,145.297,52.34,86.19,61.97,41.878,72.5523,310.92,35.288,253.268,74.11,133.229,53.363,28.9166,3423.1527,1445.198,57.0732,43.9844,426.31,104.859,69.106,145.6185,128.96
2023-11-10,124.6314,753.48,32.3322,52.77,28.7357,29.4092,293.703,64.9027,1058.1258,102.442,198.2038,88.8843,99.7798,1303.6362,14.4977,930.68,481.1847,27.2693,28.67,834.0527,77.3597,42.1862,130.7737,54.4776,61.7505,105.529,34.8837,1032.096,105.418,29.2336,231.629,145.907,52.39,86.31,62.032,41.875,72.9558,311.62,35.363,254.032,74.23,133.278,53.41,28.9095,3421.6286,1449.023,57.0564,44.1211,426.75,105.131,69.171,146.5673,129.23
2023-11-13,125.7889,755.65,32.726,52.99,28.7579,29.4332,295.484,65.387,1063.6235,103.255,198.65,89.03,99.8549,1307.1946,14.5086,935.493,481.7923,27.441,29.16,834.1502,78.0024,42.4272,131.4227,54.5178,61.7962,106.621,34.9158,1031.013,105.723,29.2555,232.1857,147.091,52.41,86.43,62.412,41.9006,72.9802,312.39,35.594,255.134,74.935,133.546,53.461,28.9266,3423.9124,1449.051,57.0972,44.186,426.95,105.523,69.953,147.8489,129.79
2023-11-15,126.8642,764.01,32.9402,53.4,28.792,29.4694,297.679,65.9372,1072.2066,104.259,200.9592,89.8819,100.0172,1320.0867,14.5251,945.376,486.3963,27.6812,29.27,844.1943,78.8075,42.8303,132.5079,54.594,61.971,107.711,35.3315,1042.416,106.589,29.2939,234.0733,148.402,52.92,87.5,63.106,41.9365,73.7,315.12,36.159,258.249,75.798,135.053,53.943,28.9502,3428.7744,1463.69,57.1753,44.6012,431.59,106.828,70.841,149.8833,130.69
2023-11-16,127.1134,768.68,33.1139,53.58,28.7989,29.4796,298.846,66.0779,1079.3416,104.679,201.8801,90.2439,100.0434,1321.3088,14.5294,948.382,488.7007,27.8762,29.33,847.7994,78.7915,42.9829,133.2101,54.6024,62.0489,107.893,35.4998,1051.49,107.141,29.2982,234.5775,149.326,53.17,87.87,63.331,41.9497,75.0181,316.36,36.283,259.721,76.397,135.709,54.218,28.9652,3430.1891,1474.412,57.1956,45.0965,433.56,107.41,70.929,150.106,131.52
2023-11-17,127.5904,768.11,33.0785,53.49,28.8102,29.4847,299.325,66.0247,1083.1089,104.891,202.7041,90.2693,100.0877,1321.4581,14.534,945.77,489.217,27.9722,29.47,848.012,78.9503,43.2195,133.1143,54.6311,61.9973,108.182,35.4395,1048.025,107.634,29.309,234.6877,149.562,53.12,87.89,63.326,41.9631,74.5617,315.82,36.38,259.815,76.583,135.475,54.288,28.9759,3431.6803,1473.236,57.2139,44.8113,432.71,107.135,71.207,150.7432,131.98
2023-11-20,128.1785,768.76,33.1566,53.47,28.811,29.477,298.986,66.0121,1080.9744,104.947,203.0186,90.2443,100.0757,1319.0817,14.5339,945.738,489.8128,27.98,29.57,846.9729,78.9368,43.1068,132.8481,54.6318,61.9745,108.706,35.3711,1048.969,107.253,29.3039,234.4437,149.393,53.05,87.72,63.348,41.9677,74.3487,315.83,36.529,259.649,76.58,135.589,54.181,28.9867,3430.9049,1473.942,57.2087,44.4888,431.59,107.068,71.751,151.2851,132.1
2023-11-21,128.3999,772.43,33.373,53.55,28.8021,29.4691,298.91,66.0704,1084.0348,105.255,202.9647,90.4886,100.0189,1322.2171,14.5286,948.554,491.6893,27.9899,29.61,850.1709,78.9437,43.1079,133.3746,54.6076,62.0182,108.996,35.5312,1052.545,107.431,29.2961,234.6622,149.479,53.19,88.07,63.431,41.9414,73.9644,316.55,36.642,260.446,76.575,135.947,54.223,28.9784,3429.4755,1478.848,57.1906,44.4319,433.36,107.289,71.645,151.8457,132.29
2023-11-22,128.8279,773.3,33.2678,53.53,28.8138,29.4772,299.25,66.2382,1086.3071,105.19,204.3555,90.5612,100.0666,1321.8327,14.5329,949.604,491.6585,28.0471,29.44,848.7772,79.2038,42.9445,133.2222,54.6257,62.0175,108.858,35.582,1054.265,107.088,29.3054,234.7367,149.125,53.25,88.24,63.536,41.9588,74.9605,316.84,36.51,260.373,76.34,136.57,54.247,28.9831,3430.2346,1478.885,57.2082,45.0423,433.95,107.383,71.737,151.7017,132.02
2023-11-23,128.8981,775.12,33.2856,53.52,28.819,29.4905,299.74,66.3622,1086.4859,105.333,204.2061,90.4841,100.0816,1322.7085,14.5345,948.971,491.6297,28.0752,29.56,848.4446,79.2745,43.0682,133.5024,54.6279,62.0108,108.935,35.5641,1052.185,107.381,29.3114,234.7045,149.297,53.22,88.24,63.611,41.9631,74.6539,317.14,36.544,260.62,76.51,136.498,54.218,28.9841,3430.5703,1474.859,57.2208,44.5316,433.49,107.491,72.074,151.8075,132.68
2023-11-24,129.0956,775.65,33.3054,53.49,28.8075,29.4761,299.425,66.3522,1089.5597,105.497,203.9997,90.5799,100.0275,1323.308,14.5303,949.594,492.7747,28.1403,29.62,847.7288,79.2454,43.0054,133.6457,54.5971,61.987,108.698,35.5507,1057.186,107.403,29.3019,234.8319,149.141,53.15,88.27,63.571,41.9333,74.7135,317.12,36.533,260.999,76.658,136.204,54.248,28.9684,3428.1411,1480.933,57.1971,44.6338,433.41,107.59,71.945,151.8349,132.85
2023-11-28,129.3046,780.56,33.4458,53.62,28.8331,29.4997,300.115,66.6512,1095.2406,105.947,204.0797,90.9092,100.1125,1330.1467,14.5434,954.091,494.0977,28.2496,29.64,850.5831,79.8076,43.5154,134.2953,54.6379,62.1025,108.548,35.7206,1063.118,107.471,29.3247,235.7054,149.482,53.34,88.78,63.88,41.9742,74.7937,318.78,36.521,262.139,76.709,136.901,54.323,28.9948,3431.7248,1487.406,57.2498,44.7265,435.2,108.373,72.339,152.601,132.72
2023-11-29,130.0317,787.35,33.5645,54.04,28.8478,29.5194,302.158,66.9516,1108.3986,106.91,205.3378,91.6522,100.1639,1342.936,14.5475,963.902,498.0047,28.437,29.89,859.7497,80.4329,43.8153,135.6507,54.6757,62.2931,109.763,36.0912,1074.683,108.116,29.3419,237.2954,150.597,53.84,89.68,64.494,42.0025,75.307,320.89,36.756,264.498,77.336,138.338,54.677,29.0092,3433.8026,1502.735,57.2801,45.1164,439.73,109.596,72.62,153.2213,133.47
2023-11-30,131.1034,794.47,33.7767,54.49,28.8466,29.5125,303.759,67.0067,1116.1809,107.59,206.9308,91.9733,100.1408,1351.808,14.5444,967.748,500.9805,28.6604,29.97,863.4734,81.0752,44.3063,136.2849,54.6672,62.3924,110.81,36.1565,1083.151,109.04,29.3356,238.5932,151.299,54.1,90.18,64.659,41.9902,76.295,322.27,37.171,266.132,77.988,138.927,54.912,29.0141,3433.6308,1514.032,57.2731,45.3519,441.63,110.435,73.011,154.7135,134.73
